sample_name	collection_timestamp	date_collected	description	dna_extracted	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	geo_loc_name	latitude	longitude	physical_specimen_location	physical_specimen_remaining	qiita_study_id	sample_type	sample_type2	scientific_name	site_code	taxon_id	title	year_collected
14446.836	6/15/15	6/15/15	Chicago River Main Stem @ Wells St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	100	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.838	6/15/15	6/15/15	South Fork, South Branch Chicago River @ Archer Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	99	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.84	7/29/13	7/29/13	Cal-Sag Channel @ Cicero Ave.	TRUE	182	Free-living	Non-saline	Sediment (non-saline	urban biome	river	sediment	sediment	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	sediment	Sediment	freshwater sediment metagenome	59	556182	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.842	6/16/15	6/16/15	Calumet River @ 130th St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	55	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.843	6/16/15	6/16/15	Grand Calumet River @ Burnham Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	86	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.844	6/16/15	6/16/15	Little Calumet River @ Wentworth Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	52	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.845	6/16/15	6/16/15	Thorn Creek @ 170th St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	97	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.846	6/16/15	6/16/15	Cal-Sag Channel @ Route 83	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	43	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.847	6/16/15	6/16/15	Cal-Sag Channel @ Cicero Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	59	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.848	6/16/15	6/16/15	Little Calumet River @ Ashland Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	57	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.85	8/12/13	8/12/13	North Branch Chicago River @ Diversey Ave.	TRUE	182	Free-living	Non-saline	Sediment (non-saline	urban biome	river	sediment	sediment	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	sediment	Sediment	freshwater sediment metagenome	73	556182	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.850	6/16/15	6/16/15	Little Calumet River @ Halsted St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	76	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.851	6/16/15	6/16/15	Little Calumet River @ Indiana Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	56	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.855	6/22/15	6/22/15	Grand Calumet River @ Burnham Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	86	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.858	6/22/15	6/22/15	Cal-Sag Channel @ Cicero Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	59	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.859	6/22/15	6/22/15	Little Calumet River @ Halsted St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	76	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.86	6/10/13	6/10/13	North Shore Channel @ Touhy Ave.	TRUE	182	Free-living	Non-saline	Sediment (non-saline	urban biome	river	sediment	sediment	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	sediment	Sediment	freshwater sediment metagenome	36	556182	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.860	6/22/15	6/22/15	Little Calumet River @ Indiana Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	56	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.861	6/22/15	6/22/15	Little Calumet River @ Ashland Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	57	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.865	7/13/15	7/13/15	North Shore Channel @ Demster Street	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	112	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.866	7/13/15	7/13/15	North Shore Channel @ Touhy Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	36	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.868	7/13/15	7/13/15	North Branch Chicago River @ Albany Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	96	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.869	7/13/15	7/13/15	North Branch Chicago River @ Diversey Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	73	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.87	6/10/13	6/10/13	North Branch Chicago River @ Albany Ave.	TRUE	182	Free-living	Non-saline	Sediment (non-saline	urban biome	river	sediment	sediment	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	sediment	Sediment	freshwater sediment metagenome	96	556182	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.871	7/14/15	7/14/15	Calumet River @ 130th St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	55	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.872	7/14/15	7/14/15	Grand Calumet River @ Burnham Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	86	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.873.7444739	7/14/15	7/14/15	Little Calumet River @ Wentworth Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	52	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.874	7/14/15	7/14/15	Thorn Creek @ 170th St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	97	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.875	7/14/15	7/14/15	Cal-Sag Channel @ Cicero Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	59	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.876	7/14/15	7/14/15	Little Calumet River @ Ashland Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	57	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.878	7/14/15	7/14/15	Little Calumet River @ Halsted St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	76	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.879	7/14/15	7/14/15	Little Calumet River @ Indiana Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	56	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.88	6/17/13	6/17/13	Chicago River Main Stem @ Wells St.	TRUE	182	Free-living	Non-saline	Sediment (non-saline	urban biome	river	sediment	sediment	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	sediment	Sediment	freshwater sediment metagenome	100	556182	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.882	7/14/15	7/14/15	Cal-Sag Channel @ Route 83	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	43	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.883	7/17/15	7/17/15	Calumet River @ 130th St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	55	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.884	7/17/15	7/17/15	Grand Calumet River @ Burnham Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	86	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.885	7/17/15	7/17/15	Little Calumet River @ Wentworth Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	52	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.886	7/17/15	7/17/15	Thorn Creek @ 170th St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	97	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.889	7/17/15	7/17/15	Little Calumet River @ Ashland Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	57	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.89	9/30/13	9/30/13	Little Calumet River @ Halsted St.	TRUE	182	Free-living	Non-saline	Sediment (non-saline	urban biome	river	sediment	sediment	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	sediment	Sediment	freshwater sediment metagenome	76	556182	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.891	7/17/15	7/17/15	Little Calumet River @ Halsted St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	76	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.892	7/17/15	7/17/15	Little Calumet River @ Indiana Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	56	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.895.7442313	7/20/15	7/20/15	Chicago River Main Stem @ Wells St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	100	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.896.7442316	7/20/15	7/20/15	South Branch Chicago River @ Loomis St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	108	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.9	8/19/13	8/19/13	South Fork, South Branch Chicago River @ Archer Ave.	TRUE	182	Free-living	Non-saline	Sediment (non-saline	urban biome	river	sediment	sediment	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	sediment	Sediment	freshwater sediment metagenome	99	556182	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.90	9/16/13	9/16/13	North Shore Channel @ Demster Street	TRUE	182	Free-living	Non-saline	Sediment (non-saline	urban biome	river	sediment	sediment	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	sediment	Sediment	freshwater sediment metagenome	112	556182	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.900	7/27/15	7/27/15	Little Calumet River @ Ashland Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	57	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.904	7/27/15	7/27/15	Cal-Sag Channel @ Cicero Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	59	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.905	7/27/15	7/27/15	Little Calumet River @ Halsted St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	76	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.906	7/27/15	7/27/15	Little Calumet River @ Indiana Ave.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	56	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2015
14446.91	10/21/13	10/21/13	Chicago River Main Stem @ Wells St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	100	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.92	11/12/13	11/12/13	North Shore Channel @ Demster Street	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	112	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.93	11/25/13	11/25/13	Little Calumet River @ Halsted St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	76	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
14446.94	10/21/13	10/21/13	South Branch Chicago River @ Loomis St.	TRUE	182	Free-living	Non-saline	Water (non-saline)	urban biome	river	fresh water	water	USA:IL:Chicago	41.88	-87.63	UCSD	TRUE	14446	water filter	Water	riverine metagenome	108	1646512	Nuanced effects of wastewater disinfection upgrades on the microbial community	2013
